Issue,Storypoint
"Exception thrown by one-way outbound endpont in a Catch ES causes infinite loop
If a System Exception is thrown inside a Catch Exception Strategy, and the flow that references it is asynchronous, and infinite loop is created, the application will retry to execute the exception strategy infinite times.  I've attached to the jira a test case that reproduces the issue",8
"Upgrade Jython library to latest version
As part of upgrading 3rd party libraries, we should upgrade Jython. Support has helped a few customers do this:    See  https://na6.salesforce.com/5008000000U2R8d?srKp=500&srPos=0  ",8
"Transactional Queue Recovery fails when recovery queue has transient queue config.
When executing local tx recovery and there's a transient config for a recovery queue mule fails with a NotImplementedException",5
"MEL behavior is not consistent betsween maps and pojos for proeprty access
With changes made for 3.5, MEL was changed so that property access for maps didn't fail (to be consistent with value access though map[key] syntax).  This caused an inconsistency, as the same expression a.b will fail or return null depending on the actual type of a.    In order to be consistent, we have decided to make property access return null in all cases.   We will also revert back the changes that implied null safe property access by default, and keep asking users to use the .? explicitely).    ",3
"Synchronous until-successfull waits in milliseconds instead of seconds
When in synchronous mode, the until successful is waiting for the exact value of the seconds-between-retries attribute.    Expected: a value of 10 on a synchronous until-successful waits ten seconds between each retry  Obtained: it only waits 10 milliseconds    ",1
"deprecate until-successful's secondsBetweenRetries in favor of millisBetweenRetries
Seconds between retries is fine for the asynchronous case, but when doing a synchronous wait, there're cases in which just a millisecond wait is required.    This enhancement consists on:    * deprecate secondsBetweenRetries attribute. Using it results in a warning message in the logs. It is to be mark as deprecated in the java code and the xsd  * add a millisBetweenRetries property which is the new correct way of using the component  * For backwards compatibility, setting secondsBetweenRetries will implicitly set millisBetweenRetries with an equivalent value  * Setting both attributes at the same time will result in exception",2
"Parameterized query broken when CDATA is preceded by a new line 
Parameterized query cannot be parsed when it contains a CDATA element that is preceded by a new line.    org.mule.api.config.ConfigurationException: Unexpected exception parsing XML document from URL [file:/Users/pablokraan/devel/workspaces/muleFull/mule/modules/db/target/test-classes/integration/template/cdata-template-query-config.xml]; nested exception is org.mule.module.db.internal.parser.QueryTemplateParsingException: SQL text cannot be empty (org.mule.api.lifecycle.InitialisationException)    org.mule.config.builders.AbstractConfigurationBuilder.configure(AbstractConfigurationBuilder.java:49)    org.mule.config.builders.AbstractResourceConfigurationBuilder.configure(AbstractResourceConfigurationBuilder.java:69)    org.mule.context.DefaultMuleContextFactory$1.configure(DefaultMuleContextFactory.java:84)    org.mule.context.DefaultMuleContextFactory.doCreateMuleContext(DefaultMuleContextFactory.java:217)    org.mule.context.DefaultMuleContextFactory.createMuleContext(DefaultMuleContextFactory.java:76)    org.mule.tck.junit4.AbstractMuleContextTestCase.createMuleContext(AbstractMuleContextTestCase.java:234)    org.mule.tck.junit4.AbstractMuleContextTestCase.setUpMuleContext(AbstractMuleContextTestCase.java:143)    sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)    sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)    sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)    org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:44)    org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:15)    org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:41)    org.junit.internal.runners.statements.RunBefores.evaluate(RunBefores.java:27)    org.junit.internal.runners.statements.RunAfters.evaluate(RunAfters.java:31)    org.junit.rules.TestWatcher$1.evaluate(TestWatcher.java:46)    org.junit.internal.runners.statements.FailOnTimeout$1.run(FailOnTimeout.java:28)  Caused by: org.mule.api.lifecycle.InitialisationException: Unexpected exception parsing XML document from URL [file:/Users/pablokraan/devel/workspaces/muleFull/mule/modules/db/target/test-classes/integration/template/cdata-template-query-config.xml]; nested exception is org.mule.module.db.internal.parser.QueryTemplateParsingException: SQL text cannot be empty    org.mule.registry.AbstractRegistry.initialise(AbstractRegistry.java:113)    org.mule.config.spring.SpringXmlConfigurationBuilder.createSpringRegistry(SpringXmlConfigurationBuilder.java:133)    org.mule.config.spring.SpringXmlConfigurationBuilder.doConfigure(SpringXmlConfigurationBuilder.java:88)    org.mule.config.builders.AbstractConfigurationBuilder.configure(AbstractConfigurationBuilder.java:43)  	... 17 more  Caused by: org.springframework.beans.factory.BeanDefinitionStoreException: Unexpected exception parsing XML document from URL [file:/Users/pablokraan/devel/workspaces/muleFull/mule/modules/db/target/test-classes/integration/template/cdata-template-query-config.xml]; nested exception is org.mule.module.db.internal.parser.QueryTemplateParsingException: SQL text cannot be empty    org.springframework.beans.factory.xml.XmlBeanDefinitionReader.doLoadBeanDefinitions(XmlBeanDefinitionReader.java:412)    org.springframework.beans.factory.xml.XmlBeanDefinitionReader.loadBeanDefinitions(XmlBeanDefinitionReader.java:334)    org.springframework.beans.factory.xml.XmlBeanDefinitionReader.loadBeanDefinitions(XmlBeanDefinitionReader.java:302)    org.springframework.beans.factory.support.AbstractBeanDefinitionReader.loadBeanDefinitions(AbstractBeanDefinitionReader.java:174)    org.mule.config.spring.MuleArtifactContext.loadBeanDefinitions(MuleArtifactContext.java:106)    org.springframework.context.support.AbstractRefreshableApplicationContext.refreshBeanFactory(AbstractRefreshableApplicationContext.java:130)    org.springframework.context.support.AbstractApplicationContext.obtainFreshBeanFactory(AbstractApplicationContext.java:537)    org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:451)    org.mule.config.spring.SpringRegistry.doInitialise(SpringRegistry.java:86)    org.mule.registry.AbstractRegistry.initialise(AbstractRegistry.java:105)  	... 20 more  Caused by: org.mule.module.db.internal.parser.QueryTemplateParsingException: SQL text cannot be empty    org.mule.module.db.internal.parser.SimpleQueryTemplateParser.doParse(SimpleQueryTemplateParser.java:101)    org.mule.module.db.internal.parser.SimpleQueryTemplateParser.parse(SimpleQueryTemplateParser.java:61)    org.mule.module.db.internal.config.domain.query.QueryTemplateBeanDefinitionParser.parseParameterizedQuery(QueryTemplateBeanDefinitionParser.java:154)    org.mule.module.db.internal.config.domain.query.QueryTemplateBeanDefinitionParser.doParse(QueryTemplateBeanDefinitionParser.java:67)    org.mule.config.spring.parsers.AbstractMuleBeanDefinitionParser.parseInternal(AbstractMuleBeanDefinitionParser.java:297)    org.springframework.beans.factory.xml.AbstractBeanDefinitionParser.parse(AbstractBeanDefinitionParser.java:59)    org.springframework.beans.factory.xml.NamespaceHandlerSupport.parse(NamespaceHandlerSupport.java:73)    org.mule.config.spring.MuleHierarchicalBeanDefinitionParserDelegate.parseCustomElement(MuleHierarchicalBeanDefinitionParserDelegate.java:85)    org.mule.config.spring.MuleHierarchicalBeanDefinitionParserDelegate.parseCustomElement(MuleHierarchicalBeanDefinitionParserDelegate.java:127)    org.springframework.beans.factory.xml.BeanDefinitionParserDelegate.parseCustomElement(BeanDefinitionParserDelegate.java:1428)    org.springframework.beans.factory.xml.DefaultBeanDefinitionDocumentReader.parseBeanDefinitions(DefaultBeanDefinitionDocumentReader.java:190)    org.mule.config.spring.MuleBeanDefinitionDocumentReader.parseBeanDefinitions(MuleBeanDefinitionDocumentReader.java:51)    org.springframework.beans.factory.xml.DefaultBeanDefinitionDocumentReader.doRegisterBeanDefinitions(DefaultBeanDefinitionDocumentReader.java:140)    org.springframework.beans.factory.xml.DefaultBeanDefinitionDocumentReader.registerBeanDefinitions(DefaultBeanDefinitionDocumentReader.java:111)    org.springframework.beans.factory.xml.XmlBeanDefinitionReader.registerBeanDefinitions(XmlBeanDefinitionReader.java:493)    org.springframework.beans.factory.xml.XmlBeanDefinitionReader.doLoadBeanDefinitions(XmlBeanDefinitionReader.java:390)  	... 29 more  ",1
"Avoid writing app log entries in container log file when not using an specific log4j config file for the app.
When a log4j config file is not attached to an app, a default file appender is created but the app is still sending its output to the container log file.  App default logging should only send app logs to default app log file.",3
"Encoded characters not working when using expressions for dynamic endpoints
When using encoded characters (e.g. %40 for @) in conjunction with expressions it fails.  For example this works:  <sftp:outbound-endpoint user=""testuser"" password=""mule%40123"" path=""/Users/testuser/tmp/"" host=""localhost"" port=""22"" outputPattern=""file.txt"" />  But this doesn't:  <sftp:outbound-endpoint user=""testuser"" password=""mule%40123"" path=""/Users/testuser/tmp/#[header:targetSubDir]"" host=""localhost"" port=""22"" outputPattern=""file.txt"" />  Attached there's a project with a test case to reproduce this problem.",3
"Create OOTB database connector for IBM DB2
Create OOTB database connector for IBM DB2",8
"Mule is still creating old default domain classloader instead of using new one
Mule still has the lib/shared/default folder. This causes to use the old domain class loader infrastructure instead of the new one.    This folder must be removed and a default folder must be created in domains.",3
"Application fails to start when having 16 or more connectors with asynch reconnection that fail to connect
The problem is that the work manager used for reconnection is the one defined inside the DefaultMuleContext. This work manager is not configurable so it can handle 16 threads at most. The problem is that when a reconnection fails all the time uses 1 of the threads. So if you have more than 16 reconnections going on the number 17 will never get the chance to execute.",1
"Migrate snapshot repositories to mulesoft.org
Migrate snapshot repositories from codehaus to mulesoft.org repositories",5
"Deprecate jdbc transport
Due the creation of the new DB module, we should deprecate the old jdbc transport as studio has already done.",1
"Change derby config to use embedded driver by default
Current version of derby-config element uses standalone derby driver by default, but derby is mostly used to make quick tests, so using the embedded driver is a better choice.",1
"Lifecycle does not start a QueueManager in the right order
QueueManager must be started before any Flow. That's not happening for all QueueMAnager, it's only happening for TransactionalQueueManager",3
"Add OOTB support in new DB connector for TRUNCATE operation
OOTB users have to use a DELETE statement if they need to purge a table, which is way less efficient than TRUNCATE.  Supporting TRUNCATE is important for our ETL story.  ",8
"Mule build reactor is building embedded distribution before other modules
Mule Embedded distribution is being build before modules and transports that are in it, so, build is failing.",3
"Persistent queue logs and data remove after shutdown
After mule shutdown mule queues logs and data are being removed.    The problem is that dispose of the queue manager is removing everything.    There's a another issue to solve which is that during undeploy of an app, the app data store in .mule/app-name folder is not being cleared. There seems to be two kind of dispose needed. One for undeploy of an app. And another just for shutting down the server.",3
"Possible contention on DefaultStreamCloserService.
When running a batch job(ee feature), it was seen that periodically the threads gets locked as shown into the given stack-trace.    We should add a way to improve this with a cache or another work-arround.",1
"Aggregator result has invalid session variables values
When using a persistent store in an aggregator the session variables values do not have the latests value after the message aggregation.    We should prioritise latest stored event session variables values over the ones provided by previous events. If not when execution inside a collection splitter and aggregator is synchronous the merge of the mule events results in a session with not the latests values.",3
"OAuth regression - RC1 OAuth connectors not working at all
I found the issue in the org.mule.security.oauth.util.HttpUtilImpl#post(String, String) method.    The refactor made to improve the exception error (MULE-7521) modified the way of working with the OutputStreamWriter (look for ""out"" variable). After doing the #write(String) there is no flush(), hence the stream is not filled with the API response, and the response is always an error.    The code is:  {code}      //..      try {          out = new OutputStreamWriter(conn.getOutputStream());          out.write(body);          int responseCode = conn.getResponseCode();          //..      }      //..  {code}    when it should be  {code}      //..      try {          out = new OutputStreamWriter(conn.getOutputStream());          out.write(body);          out.flush();//magic happens here          int responseCode = conn.getResponseCode();          //..      }      //..  {code}    This should solve all the issues with OAuth support for DevKit connectors.",1
"Improve HttpUtilTestCase
HttpUtilTestCase passes regardless HttpUtilImpl flushes the output stream or not, which caused a bug. That test/functionality should be improved ",2
"Design a stable API so that extensions can be added to the ESB
This involves designing a stable API that can be used to create ESB extensions.   The initial scope of extensions will be operation blocks that represent an arbitrary operation on the payload.    The goal of this API is to isolate any such extension as much as possible from the ESB classes, allowing to specify operations at an abstract level, that can be automatically mapped to XML constructs in an automated fashion, and provides enough metadata so that both the runtime and tooling can leverage the new operations without further work.    This task is exploratory. The scope is to define a small subset of the API, and determine the registration and consumption mechanism as a proof of concept.    Note that this API has two different parts, one consumed by extension modules, and one consumed by the ESB/Tools, and we look to provide API stability on both surfaces.          ",8
"LifeCycle is inconsistent across registries
Because the LifeCycle manager handles individual objects instead of the mule context as a whole, there're differences in how the life cycle is applied to objects in the TransientRegistry in opposition to the ones in the SpringRegistry:    * Objects in the TransientRegistry have a correct life cycle  * Objects in the Spring registry that were registered by Mule's bootstrap, receive the Start and Stop phases correctly. They don't receive the dispose phase and the init one is invoked by Spring directly as an init-method, not through the life cycle execution.  * Because default Spring registry objects don't receive the init through standard life cycle phase, they cannot be started before the TransientRegistry  * Objects manually added to the spring registry by an app, don't receive the initialise nor dispose phases  * LifeCycle is applied on Spring registry objects once they're all available in the application context. However, objects in the TransientRegistry get their lifecycle as they're registered, making it impossible for component A to reference component B if A is not registered first.    This issue greatly depends on MULE-7587  ",13
"VM transactions should support multithreading
VM transactions have as a known limitation around concurrency. Only the thread that started the transaction should be able to use it and/or close it.    For highly concurrent use cases, it'd be great if scenarios like the following would be supported:    Thread 1: Opens transaction A and polls one element from it  Thread 2: Opens transaction B over the same queue and polls one element from it  Thread 2: writes to the queue in the context of transaction A  Thread 1: writes to the queue in the context of transaction B  Thread 2: commits/rollbacks the transaction A  Thread 1: commits/rollbacks the transaction B    ",8
"Mule fails to start if UntilSuccessful has a persistent object store with stored events
Consider the attached application. The mule event is persisted successfully when entering the until-successful block but upon an unexpected restart of the mule instance, the message could not be de-serialized again and an error in the logger is displayed with the following line:    ERROR 2014-05-07 19:02:19,572 [WrapperListener_start_runner] org.mule.util.store.PartitionedPersistentObjectStore: Could not restore partition under directory /Users/juancavallotti/Documents/MuleEE/EE/mule342/.mule/objectstores/objectstore/d036c03b-d630-11e3-a6c7-ef75e8a7e5bc    This happens because when the object store is open, it tries to cache the keys. Because the MuleEvent has a reference to its owning flow construct, a circular reference is created since the deserialized event tries to fetch the flow construct which triggered its loading.    Steps to reproduce:  Run the attached app and an ActiveMQ instance.  Stop activeMQ  place a non-empty file in /tmp/test/inbound/1 (you may configure a more convenient folder).  stop mule  start activemq  start mule  Observe the logger line  Observe that the message that should have been recovered from the persistent object store is not delivered to the broker.    Expected behavior:    Persistent object store should lazily cache its entry upon its first use.    Workaround:    Temporal workaround until this gets fixed is to set the lazy-init property to true in the spring bean that creates the object store",3
"Scatter-gather throws IllegalStateException when using only one message processor
Scatter-gather throws IllegalStateException when using only one message processor    how to reproduce: deploy attached app and hit http://localhost:8081    ",1
"Scatter-gather throws exception when using a one-way outbound endpoint.
Using a one-way outbound endpoint in a scatter-gather with no message processors after it causes an exception. Tried VM and HTTP. I'm attaching the configuration to reproduce the issue.  Using a request reply one or adding a message processor after the endpoint fixes it.",1
"Database bulk operations don't work with objects that don't implement Collection
The update bulk operation of the database module fails with collections that implement Collection but not Iterable.    This causes a problem with Connector Query results which are usually Iterable or Iterator to allow lazy loading results, yet not implementing the Collection interface.  ",1
"scatter gather should require at least two routes
Scatter gather should fail at start time it it doens't have at least two routes configured. Having only one route doesn't make sense for a parallel multicast.",1
"Add GPG signature to artifacts
Need to add GPG signature to deploy to Maven Central ",1
"New Database: Add support for user defined data types
Add support for user defined data types within new database connector.",13
"MEL expression using dot notation .'variable-name' always returns null if first value at first access is null, even after value changes
The following three logs:    <logger message=""X-USER-ID (MEL []) = #[message.inboundProperties['x-user-id']]""/>  <logger message=""X-USER-ID (MEL .)  = #[message.inboundProperties.'x-user-id']""/>  <logger message=""X-USER-ID (OLD)    = #[header:INBOUND:x-user-id]""/>    consistently work for 1st and 3rd.    The second one using the dot notation consistently fails forever if first invocation fails after server restart   and consistently succeeds forever if first invocation succeeds after server restart.    		",8
"Database row handler should use column aliases instead of column names
Every resultset in the database connector is processed using InsensitiveMapRowHandler to covert each resultSet's row into a map.  Map is created using each column's name as the key and this creates a problem when a query containg multiple columns with the same name.  The solution on SQL side is to use aliases to differentiate each column, so the Database row mapping must use the column aliases instead of the names.",3
"RandomAccessFileQueueStore.getLength() is slow. 
The problem is the use of RandomAccessFile.getLength() inside RandomAcccesFileQueueStore.    ",3
"Define unified way to define the exception handler in execution scopes in mule
Currently exception handler is defined by:   - Flow   - Transactional scope   - Exception strategies   - Outbound endpoint (when using LaxAsync) due bug fix.    In some places the exception handler is retrieve by doing: event.getFlowConstruct().getExceptionListener() (AsyncInterceptingMessageProcessor). This is bad design because the MuleEvent should not have a reference to the FlowConstruct and the exception handler should not be retrieved from the MuleEvent.     The MuleEvent contains dynamic information related to the current message while the exception handler must be defined statically by the flow configuration.    The recommendation is that each scope or execution block (new Threads running part of the flow) should have statically defined the exception handler to use.",13
"Review mule logging consistency and analyse the effort to make it consistent and improve underlying technology
We need to review our logs implementation ",13
"Fix JMX agent tests in management module
As we changed the management module to run all the tests in the same JVM, a couple of tests failed becuase they create an RMI registry on a fixed port and interfere with each other.    Change those tests so that they use a dynamically allocated port and run fine on the same jvm instance",3
"CloserService generates debug log message without checking logger state
If no closer is found for a stream, the StreamCloserService logs a message with debug level, even if the logger is not in debug mode.    Additionally, that message contains the stream which in some cases can result in the stream being consumed and/or the thread blocking, as shown in the attached log",1
"CopyOnWriteCaseInsensitiveMap KeyIterator class implementation issue
Due to the way the KeyIterator class is implemented, calling next() followed by remove() removes not the element the iterator ""is on"", but the following one.     In line #181 of the class CopyOnWriteCaseInsensitiveMap, the array is evaluated to the original index, but any subsequent call to remove is performed on the incremented index.",2
"Add capabilities concept into extension API
Add the concept of capabilities and Capable objects into the extensions api.    An object is capable if it provides optional support for additional capabilities.     A capability is identified by a class type. Implementations are not required to implement any capability at all, even if they support this interface.    Capabilities are used to provide a future-proof path to incorporate changes that may otherwise break backwards compatibility.  ",1
"MuleProcessController default timeout is wrongfully configured
by default it's 0, and it should be something like 60000.",1
"Implement HTTP Outbound performance improvements
We need to implement the changes needed to improve http outbound performance based on the performance outcome for the proxy scenarios.  ",8
"OOM when recovering VM transactions
When a transactional persistent queue is recovered and the size of the queue doesn't fit into memory then there's an OOM exception trying to recovery the pending transactions.",8
"Add introspection capabilities in the extensions API
Introspection is the capability of an extension to be automatically discovered and described by mule",8
"Upgrade build plans to Java 7 for compilation and test Mule
We are dropping java 6 support in Mule 3.6, so we need to migrate our build plans to compile and test Mule to run on Java 7.  We also need to remove the Java 6 builds.  ",8
"Create Java 8 test build
We need to create builds to run the test suite of Mule on Java 8. This should be Oracle and Open JDK. Review if we should use IBM JDK 8 Beta or wait till it's final.     - Create build for Mule Common with Oracle JDK 8 (We need to run Mule Common tests with JDK 8)  - Create builds for CE and EE with Oracle JDK 8  - Create builds for CE and EE with Open JDK 8  - Optionally create builds for CE and EE with IBM JDK 8 (currently in beta AFAIK)    Consider the possibility of having Mule builds parametrized and configure Java  7 as the default JDK and override with Java 8.",13
"Spike on new HTTP transport underlying technology
We need to do a spike, and validate which underlying technology should be used for the new HTTP transport. ",8
"VM persisted messages disappear after an unexpected shutdown.
After an unexpected shutdown, the vm queues continues processing but most messages are lost.    Reproduce:  - Deploy the app  - Send and http request to: http://localhost:8080/vm with the required headers, as an example: ammount=10000, recordSize=2K  - Wait for ""all persisted"" message shown in the app logs.  - Kill the instance using kill -9 pid, using the one returned by ""ps -ax | grep 'mule.home=' | grep -v grep | awk '{ print $1}'"", not MULE_HOME/bin/mule status wich returns the tanuki pid.  - Mule will automatically restart.  - Check app logs to see what is processed.    Expected: only a few messages are lost, the countdown should get to 1.  Actual: only a few messages finishes processing after the restart.    ",8
"DynamicClassLoader leaking classloaders
Apparently DynamicClassLoader is holding a strong reference to MuleApplicationClassLoader when it should not.    This is the GC root path for the leaked MuleApplicationClassLoader instance.  {code}  org.mule.module.launcher.MuleApplicationClassLoader    parent of org.mule.mvel2.optimizers.dynamic.DynamicClassLoader      classLoader of org.mule.mvel2.optimizers.dynamic.DynamicOptimizer        [603] of java.lang.Object[5120]          elementData of java.util.Vector            classes of org.mule.module.reboot.MuleContainerSystemClassLoader              contextClassLoader of java.lang.Thread [Stack Local, Thread]  ""Mule.app.deployer.monitor.1.thread.1"" native ID: 0x6403  {code}    To reproduce deploy any mule app, then undeploy it and check that there is a leaked MuleApplicationClassLoader instance.",8
"Implement plan to improve surfacing of schema reference in documentation
Implementation of Schema Documentation Modernisation Plan articulated here: https://docs.google.com/a/mulesoft.com/document/d/1pLy1BBRQRrzltz-o8PKU9WN1IFEMdGvwkOdabSkRf6s/edit",13
"org.mule.api.security.tls.TlsConfiguration#getSslContext() no longer visible
org.mule.api.security.tls.TlsConfiguration#getSslContext used to have public visibility in mule 3.4.x and was being used from mule extensions.    In 3.5.0, it's visibility was reduced to private breaking backwards compatibility with those extensions.    The method must be restored as public",1
"tls-default.conf entries are ignored sometimes
When creating a SocketFactory for a https transport, the protocols declared in tls-default.conf are intersected with the default ones from the JDK.     Because of this, protocols like SSLv2Hello cannot be enabled when running Mule 3.5.0 in JDK7.    What should actually happen is that those protocols should be intercepted against the supported ones.  ",5
"DatabaseMuleArtifactTestCase broken after maven changes
DatabaseMuleArtifactTestCase was broken by the manven changes related to not forking the JVM anymore when running test.",5
"mule frezes with 100% CPU utilization if accessing property of non-existing property
If flowVars contains no element `user` then expression `#[flowVars['user']['name']]` will freeze mule (thread) eating your CPU @ 100%.  ",8
"DeploymentService API modification for domains
As a Mule user I would like to:    * Deploy a domain with mule API  * Undeploy a domain and all its apps  * Redeploy a domain and update all the apps  ",2
"Enable dependency injection on registry elements
Enable dependency injection (leveraging JSR 330 annotation as much as possible) in order to replace lifecycle calls and xxxAware interfaces    Design a way for objects that contain other objects that must undergo though DI that doesn't depend on the parent object calling or delegating on each lfecycle hook to the child elements.    This will bring either Spring, Guice or Dagger as a core dependency. Keep that dependency as small as possible (i.e. bringing as little modules as needed).  Objects should not use container specific annotations (i.e. spring annotations) - when a non JSR330 annotation is needed, create one specific for mule and use it.   ",21
"mule does not propagate system properties when started with ""restart"" command
bin/mule restart -M-Ddefault.port=1337    expected: app deployed    what happens: deployment error because system properties are not propagated.    ",5
"Give Extensions API the ability to automatically provide XML config support
We need a new component in the Extensions API which uses the introspection API already developed and:    Hooks from the compile phase and automatically generates the XSD  Provides a generic BeanDefinitionParser capable of parsing any extension",21
"Revise xml libraries bundled in mule in a jdk7 environemnt
As we bumped the required jdk version to java 7, it may be necessary to revise if these libraries are needed at all (as they are included in the jdk):  jaxb-api-2.1.jar  jaxb-impl-2.1.9.jar  jaxb-xjc-2.1.9.jar  ",3
"Create way to process JMS messages in a guaranteed order without needing to override a Java class
Several customers want to know how they can enable message sequencing in MuleESB (making sure that inbound messages are delivered in the same order to the various endpoints in a flow).    Using the resequencer is not a pattern as the number of messages could be infinite.    There is currently no way to do this in a cluster. You can however extend the message receiver in the JMS transport.    Albin did this for Boeing and they seemed satisfied with the solution.  https://github.com/albinkjellin/jms-single-consumer    We should implement this, or a more elegant version of it, in the product itself.",8
"com.arjuna.ats.arjuna.exceptions.ObjectStoreException when executen esireferenceimplementation on windows
how to verify: execute in windows:    mvn clean verify -fae -Psystem -Dmule.timeout=120000 -Dwmq.host=wmq7vm.mulesoft.com -Dwmq.port=1422 -Dwmq.queue.manager=QM_QA -Dwmq.queue.in=IN -Dwmq.queue.out=OUT -Dwmq.username=mqm -Dwmq.password= -Dtest.timeout.sec=60000 -nsu    on directory tests/system/referenceimplementation     and check mule logs    (log into 172.16.20.25 and go to C:\ee\tests\system\referenceimplementation)      this worked before the fix made on https://www.mulesoft.org/jira/browse/MULE-7590",5
"Fix flacky test UntilSuccessfulTestCase.testPermanentDeliveryFailureDLQ
Fails on CI with message:    Error Message     Wanted but not invoked: outboundEndpoint.process(<any>); -> at org.mule.routing.UntilSuccessfulTestCase.testPermanentDeliveryFailureDLQ(UntilSuccessfulTestCase.java:193) Actually, there were zero interactions with this mock.   Stacktrace    Wanted but not invoked:  outboundEndpoint.process(<any>);  -> at org.mule.routing.UntilSuccessfulTestCase.testPermanentDeliveryFailureDLQ(UntilSuccessfulTestCase.java:193)  Actually, there were zero interactions with this mock.      org.mule.routing.UntilSuccessfulTestCase.testPermanentDeliveryFailureDLQ(UntilSuccessfulTestCase.java:193)    sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)    sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)    sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)    java.lang.reflect.Method.invoke(Method.java:606)    org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:44)    org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:15)    org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:41)    org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:20)    org.junit.internal.runners.statements.RunBefores.evaluate(RunBefores.java:28)    org.junit.internal.runners.statements.RunAfters.evaluate(RunAfters.java:31)    org.junit.rules.TestWatcher$1.evaluate(TestWatcher.java:46)    org.junit.internal.runners.statements.FailOnTimeout$1.run(FailOnTimeout.java:28)  Standard Output    ================================================================================  = Testing: testPermanentDeliveryFailureDLQ                                     =  ================================================================================",5
"Add a way to configure default threading profile
Default threading profile configuration is hardcoded in org.mule.api.config.ThreadingProfile.  Having a way to configure this value per server will be useful to set a different default threading profile per distribution.",3
"DB connector fails to create a pooled connection when DB driver is deployed in the mule application
DB connector uses C3P0 in order to provide connection pooling.  When a pooling profile is used, the driver must be deployed on the mule server, otherwise the pool will be unable to create connections.    To reproduce, create an application with the attached config and copy the mysql driver inside the app/lib folder. Then hit http://localhost:8081 and get the attached exception.",5
"Provide support for RedHat KIE technologies (jBPM and Drools version 6) 
Create a new module to provide support for Drools and JBPM version 6.",13
"Optimize default wrapper.conf
For every perf run I made, I turn on verbose GC, set it to 2GB, and occasionally switch it to CMS GC.  Let's consider putting these in.  We could add them in and comment them out by default.    e.g.  wrapper.java.additional.4=-XX:+PrintGCApplicationStoppedTime  wrapper.java.additional.5=-XX:+PrintGCDetails  wrapper.java.additional.6=-XX:+PrintGCDateStamps  wrapper.java.additional.7=-XX:+PrintTenuringDistribution  wrapper.java.additional.8=-XX:ErrorFile=%MULE_HOME%/logs/err.log  wrapper.java.additional.9=-Xloggc:%MULE_HOME%/logs/gc.log  wrapper.java.additional.10=-XX:+HeapDumpOnOutOfMemoryError  wrapper.java.additional.11=-XX:+AlwaysPreTouch  wrapper.java.additional.12=-Xms2048m  wrapper.java.additional.13=-Xmx2048m  #wrapper.java.additional.14=-XX:+UseConcMarkSweepGC  #wrapper.java.additional.15=-XX:SurvivorRatio=16  #wrapper.java.additional.16=-XX:CMSInitiatingOccupancyFraction=65  #wrapper.java.additional.17=-XX:NewSize=1024m  #wrapper.java.additional.18=-XX:MaxNewSize=1024m  #wrapper.java.additional.19=-XX:PermSize=128m  ",2
"Support XML definition of Beans in extensions configurations
Some extensions make use of beans on their configuration. It should be possible to create those beans directly on the config definition without the need of defining a spring bean.    At the same time, the same extension mike take lists or sets of beans. Those should be supported also.    For example, assuming that the heisenberg extension has a configuration Bean of type Door, and a list/set of type Ricin. As a user, I should be able to define this:    <heisenberg:config>          <heisenberg:ricin-packs>          <heisenberg:ricin-pack microgramsPerKilo=""22"">          <heisenberg:destination victim=""Lidia"" address=""Stevia coffe shop"" />          </heisenberg:ricin-pack>          </heisenberg:ricin-packs>          <heisenberg:next-door address=""pollos hermanos"" victim=""gustavo fring"">              <heisenberg:previous victim=""Krazy-8"" address=""Jesse's""/>          </heisenberg:next-door>      </heisenberg:config>",8
"Generated XSD for Mule extensions should include map class javadocs to schema documentation
When Extension XSD is generated in the compile phase, it should be possible to use an annotation scanner to extract the extension's javadocs to use them as schema documentation.    It is acceptable for this to not happen when building the schema for test case purposes",8
"Add test support for extensions
Need test infrastructure for extensions, so that we can guarantee that    * the extensions manager will be available every time it's needed an  * The xsd is regenerated on each run so that a developer doesn't need to do so automatically every time",5
"Create parent module for extensions
Create a parent artifact for extensions to agglutinate all the created extensions.    The purpose of this parent artifact is not only about organising modules, it's also to define a parent pom which will hook up from the compiling phase to automatically generate the schema definition and spring handlers",5
"Define Extensions execution API
Just like we defined an introspection API for mule extensions, we now need an API to execute operations on those extensions.    This task is about defining, designing and documenting that API. Not implementing it.",13
