Issue,Storypoint
"When there are no wiretap listeners don't publish messages
Being able to listen to a stream at any point has a significant performance impact.  The reason for the impact is the message needs to be ""serialized + transported + deserialized"" to other members even if there is no one listening.  This ""serialized + transported + deserialized"" processes happens for each step in a flow - source | process | sink.    Recommend creating some kind of protocol for wiretaps that allows members to know if there is someone listening in the grid so they will emit the data.  Likewise we need to deregister the listener if the wiretap is deleted.",8
"Create RPM for distribution
Package SpringXD into an RPM  install path = /opt/pivotal/spring-xd-1.0.0.M5  with symlink /opt/pivotal/spring-xd -> current version  init.d scripts to start/stop/status  service springxd-admin start|stop|status  service springxd-container start|stop|status  user/group = springxd/pivotal  Host springxd rpm in Pivotal repo  yum install springxd  Support RHEL/CentOS version 5 and 6? (tested on latest updates)  Support for 32 and 64 bits  Support Java 1.6 and 1.7  ",8
"Create subproject spring-xd-machine-learning-analytics
This project contains core abstractions that will allow for multiple implementations of a machine learning algorithm to be implemented via integration with various existing libraries or custom code implementations.      The initial code for this has been developed in a separate github repo and is located here     https://github.com/thomasdarimont/spring-xd/tree/feature/advanced-analytics-support/spring-xd-analytics/src/main/java/org/springframework/xd/analytics/model    The model can assume its use in evaluation of the model inside a stream where the data structure is a Tuple.  Note, it maybe useful to consider Message<Tuple> in case any metadata outside the core 'input data' is required to help guide the evaluation.    The build.gradle file should be updated such that there is a new build artifact spring-xd-machine-learning-analytics.jar along the lines of our other build artifacts.  Open to other naming suggestions.",8
"Create subproject spring-xd-machine-learning-analytics-jpmml
Using the jppml evaluator, provide an implementation of the core abstractions in the spring-xd-machine-learning.    The initial code for this has been developed in a separate github repo and is located here    https://github.com/thomasdarimont/spring-xd/tree/feature/advanced-analytics-support/spring-xd-analytics-jpmml/src/main/java/org/springframework/xd/analytics/model/jpmml ",4
"Create a JPMML module that will evaluate a model.
A analytical model should be evaluated as a processor in a stream.  The model evaluation will take the input variables from a Tuple and output variable will be placed into the tuple as well.    A strawman of the stream definition can be     stream create --definition "" SOURCE | jpmml ‘fraud-detection’ | PROC1 … | PROCN "" --name stream1    Using profiles and playing all implementations of the analytical model in the same module lib directory, it maybe possible to select one of multiple implementations in the form     "" SOURCE | analytic --library=jpmml --name=‘fraud-detection’ | PROC1 … | PROCN ""    such that the core module name is the same but parameterized by what library type to use.  This may be problematic in that different libraries may have incompatible dependencies.    The analytical model can define the names of input and output fields, so at a minimum a name is required, however to easily adapt a given analytic model evaluation to a specific source modules output, it seems desirable to specify which fields are to be used as input, overriding the names of the input fields could be done in a manner such as     jpmml –name=linear-regresssion –inputFields=a,b,c ",8
"Create documentation for the core analytical model abstractions and use of jpmml processor
nan",5
"Create a simple sample application for the jpmml module
The sample application should primarily show the 'round trip' that is possible in that ""offline"" analysis in R can generate a pmml flle that can be imported and evaluated in an ""online"" stream definition.  The specific use case can be as simple as the IRIS data set or other existing examples, such as the fraud demo.    The sample application resides in https://github.com/spring-projects/spring-xd-samples",4
"Create documentation for how module properties are resolved.
The ordering of the lookup should be described, in particular detail on how environment variables can overrride properties.    Some details will necessarily change based on outcome of current discussion, but the overall ordering is going to remain.",4
"Fix existing Karma unit tests + Migrate E2E tests to Protractor
The grunt build for karma unit tests is currently broken with requireJS support on the XD admin app. ",4
"Minification of XD Admin UI JS files 
With requireJS r.js and ngmin, we need to make sure the XD admin JS files are appropriately minified. Currently, the JS files are not minified.",4
"Upgrade to ZooKeeper 3.4.6
3.4.6 was released on 2014.03.10:  http://zookeeper.apache.org/doc/r3.4.6/releasenotes.html    Especially relevant for us, they updated Netty from 3.2.2 to 3.6.6:  https://issues.apache.org/jira/browse/ZOOKEEPER-1715  ",2
"Log Hadoop Distro and ZK client connect info on Container startup
It would be nice to display container config logging with the hadoop distro and zookeeper client connect being used when the container starts up.  ",3
"Create Shared Server Context
Create a Shared Server Context to the Container hierarchy. This is a child of Global Beans which contains beans that are only shared by the Admin and Container contexts but not Modules. The ZooKeeper components go here to support the ZK deployment architecture. The MessageBus also goes here to support a clean way to launch jobs from the Admin process. ",4
"Add JMS Acceptance Tests
nan",5
"Support multiple admin servers on a same host
By default, XD admin server uses hsqldb as data source for batch job repository and uses the default port 9101, specific database location and dbname. This makes the existence of multiple admin server on a same host not possible. ",5
"Configure servers to use VanillaHealthEndpoint
The standard SimpleHealthIndicator that boot performs a database test that fails in xd-container since it does not require the use of a database.  ",3
"Update to Spring Boot RC5
nan",2
"Improvements to Modules Tab
1. Get listing of job modules  2. Remove version and action column  3. Text to say creating definitions from available modules in the UI is forthcoming, link to https://github.com/spring-projects/spring-xd/wiki/Batch-Jobs#creating-a-job for how to do this in the command line.     4. Hardcode an association between spring xd out of the box module names and a description.   5. Add button to display the XML file that defines the job module  ",8
"Improvements to Executions Tab
1. Add quick filter  2. The table should have columns for                                            name | instance | execution id    Getting the name might require a bit of extra work given some limitations with JSON serialization and cycles in the current object returned from spring batch.    3. The restart action should appear only if the job is restartable and the status was failed.  ",1
"Misc cleanup in UI
0. Remove home page with sign in and upper right hand corner with user login info.  1. Change the word template to modules in the tab  2. Different text for each of the tabs, “modules, definition, deployments, scheduled�?  3. Definitions tab to have text along the lines ""“allows you to deploy  and undeploy batch job definitions"" add links to help on how to do that in the CLI.  4. Deployments tab   a   creating new definitions, - parameters needs to be space on parameters,  “Job Parameters for Job XYZ�? after clicking launch.   b. comment out scheduler button   c. add quick filter  5. Scheduler tab   a. comment out tab  ",5
"Exclude slf4j Transitive Dependencies
nan",3
"Investigate module classloader leakage
See report at https://github.com/spring-projects/spring-xd/issues/661    This should not happen as the module holds the classes that hold the classloader, but who knows. An integration test that verifies this would be nice, albeit tricky.",5
"Allow re-use of a module classloader
See report at https://github.com/spring-projects/spring-xd/issues/661  It would be good indeed to allow this (eg by having a WeakHashMap<Classloader, type+name> map in the global context). The caveat though, is that any statics used by the module would be shared too. We can make this an opt-out though (I think that sharing by default makes sense) by having a flag in the module .properties manifest",8
"Implement XD_MODULE_CONFIG_LOCATION & NAME
The description in the google doc     https://docs.google.com/a/gopivotal.com/document/d/12Cboa7nyVVKVxDIsHLJ-68m5f78ayXn14EJLrclJYVg/edit?usp=sharing    describes the usage of XD_MODULE_CONFIG_LOCATION and XD_MODULE_CONFIG_NAME",5
"Remove Hadoop distro Enum options
Please see the discussion here:    https://github.com/spring-projects/spring-xd/pull/655/files#r10892925",3
"Update Spring Framework dependency to 4.0.3 GA
nan",2
"Update to Spring Boot 1.0 GA
nan",2
"Don't swallow unexpected exceptions in StacktraceFingerprintingCompletionRecoveryStrategy
nan",4
"Update spring-data-hadoop dependency and add new Hadoop distros
Update to Spring for Apache Hadoop 2.0 RC3 Add support for new hadoop distros:  - Pivotal HD 2.0 (phd20) - Hortonworks HDP 2.1 (hdp21) - Cloudera CDH5 (cdh5)  ",8
"Add documentation for a 'stdin' source module
In order to support ingestion from stdin, the suggested approach is to do the following.    xd:>stream create --definition ""tcp --decoder=LF | log"" --name foo    $ cat my.log | netcat localhost 1234    So while this is really a tcp based ingestion case, once can use pipe or redirect of stdin/err in order to achieve the same goal.  It should appear as a source module in the docs on par with other source modules in its own section.  ",2
"SpringXD logs error and large stack trace when metric can't be found. Distracting.
When a REST client of SpringXD (i.e., a dashboard) attempts to query (GET) a metric (e.g., counter, gauge, etc.) that does not exist the admin sever logs an ERROR and a large stack trace (attached).  In usage of Spring XD we see this frequently because a dashboard is running but the streams and counters have not been created quite yet, or initialized by messages flowing through the streams.  With a polling dashboard this results in a lot of distracting and large stack traces in the logs that are not actually issues.      I would suggest logging a one line warning or info message instead of the error and stack trace. ",1
"Update to Spring Shell 1.1 RC1
nan",2
"Support CI build in Travis
Get minimal compilation going in Travis.  Redis/Rabbit services can be done in a separate story.",1
"http module leaks threads
Attempts to create/use/undeploy a stream involving the http module will result in an OOME stating that VM could not create native thread.    Other modules should be checked as well.  {noformat}    java.lang.Thread.run(Thread.java:724)  Caused by: org.springframework.context.ApplicationContextException: Failed to start bean 'org.springframework.integration.x.http.NettyHttpInboundChannelAdapter#0'; nested exception is java.lang.OutOfMemoryError: unable to create new native thread    org.springframework.context.support.DefaultLifecycleProcessor.doStart(DefaultLifecycleProcessor.java:176)    org.springframework.context.support.DefaultLifecycleProcessor.access$200(DefaultLifecycleProcessor.java:51)    org.springframework.context.support.DefaultLifecycleProcessor$LifecycleGroup.start(DefaultLifecycleProcessor.java:346)    org.springframework.context.support.DefaultLifecycleProcessor.startBeans(DefaultLifecycleProcessor.java:149)    org.springframework.context.support.DefaultLifecycleProcessor.start(DefaultLifecycleProcessor.java:91)    org.springframework.context.support.AbstractApplicationContext.start(AbstractApplicationContext.java:1180)    org.springframework.xd.module.core.SimpleModule.start(SimpleModule.java:273)    org.springframework.xd.dirt.module.ModuleDeployer.deploy(ModuleDeployer.java:251)    org.springframework.xd.dirt.module.ModuleDeployer.deployAndStore(ModuleDeployer.java:239)    org.springframework.xd.dirt.module.ModuleDeployer.handleDeploy(ModuleDeployer.java:179)    org.springframework.xd.dirt.module.ModuleDeployer.handleMessageInternal(ModuleDeployer.java:150)    org.springframework.integration.handler.AbstractMessageHandler.handleMessage(AbstractMessageHandler.java:78)  	... 80 more  Caused by: java.lang.OutOfMemoryError: unable to create new native thread    java.lang.Thread.$$YJP$$start0(Native Method)    java.lang.Thread.start0(Thread.java)    java.lang.Thread.start(Thread.java:693)    java.util.concurrent.ThreadPoolExecutor.addWorker(ThreadPoolExecutor.java:949)    java.util.concurrent.ThreadPoolExecutor.execute(ThreadPoolExecutor.java:1371)    org.jboss.netty.util.internal.DeadLockProofWorker.start(DeadLockProofWorker.java:38)    org.jboss.netty.channel.socket.nio.AbstractNioSelector.openSelector(AbstractNioSelector.java:343)    org.jboss.netty.channel.socket.nio.AbstractNioSelector.<init>(AbstractNioSelector.java:95)    org.jboss.netty.channel.socket.nio.AbstractNioWorker.<init>(AbstractNioWorker.java:53)    org.jboss.netty.channel.socket.nio.NioWorker.<init>(NioWorker.java:45)    org.jboss.netty.channel.socket.nio.NioWorkerPool.createWorker(NioWorkerPool.java:45)    org.jboss.netty.channel.socket.nio.NioWorkerPool.createWorker(NioWorkerPool.java:28)    org.jboss.netty.channel.socket.nio.AbstractNioWorkerPool.newWorker(AbstractNioWorkerPool.java:99)    org.jboss.netty.channel.socket.nio.AbstractNioWorkerPool.init(AbstractNioWorkerPool.java:69)    org.jboss.netty.channel.socket.nio.NioWorkerPool.<init>(NioWorkerPool.java:39)    org.jboss.netty.channel.socket.nio.NioWorkerPool.<init>(NioWorkerPool.java:33)    org.jboss.netty.channel.socket.nio.NioServerSocketChannelFactory.<init>(NioServerSocketChannelFactory.java:149)    org.jboss.netty.channel.socket.nio.NioServerSocketChannelFactory.<init>(NioServerSocketChannelFactory.java:131)    org.jboss.netty.channel.socket.nio.NioServerSocketChannelFactory.<init>(NioServerSocketChannelFactory.java:115)    org.springframework.integration.x.http.NettyHttpInboundChannelAdapter.doStart(NettyHttpInboundChannelAdapter.java:114)    org.springframework.integration.endpoint.AbstractEndpoint.start(AbstractEndpoint.java:84)    org.springframework.context.support.DefaultLifecycleProcessor.doStart(DefaultLifecycleProcessor.java:173)  	... 91 more  {noformat}  ",5
"Update Spring-AMQP to 1.3.1.RELEASE 
nan",1
"User should not be required to specify a control channel
With the addition of zookeeper, a user does not have to specify rabbit or redis for the control channel.   This story should allow a user to specify redis, rabbit or no control channel.",2
"Environment checkers in acceptance tests should use Asserts
Replace tests and throws in the XdEc2Validation with asserts in the following methods:  verifyTestContent  verifyLogContent  verifySendCounts    VerifySendCounts should check for the exact number of Jmx events instead of >0.",4
"Allow user to configure tests with DI 
With the addition of sinks and sources that require connections with external entities (hadoop, JMS, JDBC, ...)  the environment setup is getting unwieldy.    * Integrate SpringJUnit4ClassRunner.class into acceptance tests.  * Retrieve environment variables via Dependency injection from application.properties.  * Utilize profiles for     --local single node    --local cluster    --ec2 single node    --ec2 cluster",3
"Remove the S3 XD Jar Cache
Originally it was placed in the code to prevent overtasking our servers with downloads when people want to install XD.  And to allow for faster downloads.  However XD Jars are already placed on S3, so this feature is no longer needed.",3
"Upgrade to Spring Hadoop 2.0 RC2
nan",2
"Prevent accidental pickup of ENV var as module option
Typical case is with a module that contains {noformat} ... user=""${username}"" ... /> {noformat}  (say, as part of a jdbc connection configuration) and no value has been given at deployment time.  The module may pickup a value from the environment by mistake (typically from an environment variable of the same name). This was even more problematic when ordering of property sources was unclear, but should be prevented entirely anyway.",5
"Remove jmxEnabled as a cmdLine option and enable JMX by default
After some discussion and voting, we decided to remove ""jmxEnabled"" as a command line option and have JMX enabled by default.  This can be disabled from xd-config.yml externally.",3
"Use Hadoop mini-cluster test support in XD tests
The tests that use HDFS currently require an external Hadoop installation and is hard to set up/update version in all the environments where we want to run tests, e.g. bamboo, travis.    See if the mini-cluster described in     http://docs.spring.io/spring-hadoop/docs/2.0.0.RC1/reference/html/testing.html#testing:yarn:minicluster    can be used in the test cases instead.",3
"Validate time field processing with AggregateCounter
AggregateCounter needs a test case along the lines of of org.springframework.xd.analytics.metrics.integration.FieldValueCounterHandlerTests that will demonstrate the base functionality of the module as well as use of the  timeField and dateFormat options.",3
"Delete post module and CF profile
This would get rid of the CF specific post module, keeping the general abstraction of 'http' source across CF and non-CF environments.",1
"Upgrade to Spring Integration 4.0.0.M4
Currently on snapshots, which is oddly pulling in groovy 2.1.0",1
"Update management context path to <root>/management
nan",1
"Update XdEc2Validation to reference <root>/management endpoint
change     ""/jolokia/list"";    to     ""/management/jolokia/list"";    etc.",2
"Do not eagerly use repositories in completion's *Strategy
nan",4
"Update to Reactor 1.1.0 M3
nan",1
"Error in correlation strategy in aggregator.xml
{noformat}  	correlation-strategy-expression=""${correlation:'${xd.stream.name}}'""  {noformat}  should be  {noformat}  	correlation-strategy-expression=""${correlation:'${xd.stream.name}'}""  {noformat}  Add a test to make sure correlation expressions here work.",2
"Rationalize inclusion of JSON jars in xd/lib and in modules
To avoid CL conflicts, a short term solution to this problem is to make sure that there is only one copy of jackson related classes and have them live in xd/lib.    using  jackson-core-2.3.2.jar jackson-databind-2.3.2.jar jackson-core-asl-1.9.13.jar jackson-mapper-asl-1.9.13.jar  are the latest versions and the ones to use.  There maybe other libraries that we duplicate in the same manner, we will need to investigate as well as part of another issue.  Typical error is:  java.lang.LinkageError: loader constraint violation: when resolving method ""org.springframework.http.converter.json.MappingJackson2HttpMessageConverter.setObjectMapper(Lcom/fasterxml/jackson/databind/ObjectMapper;)V"" the class loader (instance of org/springframework/xd/module/support/ParentLastURLClassLoader) of the current class, org/springframework/social/twitter/api/impl/TwitterTemplate, and the class loader (instance of sun/misc/Launcher$AppClassLoader) for resolved class, org/springframework/http/converter/json/MappingJackson2HttpMessageConverter, have different Class objects for the type com/fasterxml/jackson/databind/ObjectMapper used in the signature ",3
"Migrate repositories to ZooKeeper
all state about the running system (containers, streams, and jobs) should be available via ZK, and ultimately the --store option should not be needed    1. Refactor ModuleDefinitionRepository to use ZooKeeper     * remove RedisModuleDefinitionRepository     * remove InMemoryModuleDefinitionRepository    2. Refactor ModuleDependencyRepository to use ZooKeeper     * remove RedisModuleDependencyRepository     * remove InMemoryModuleDependencyRepository    3. Refactor RuntimeModuleInfoRepository to use ZooKeeper (rename ModuleMetadata...)     * remove RedisRuntimeModuleInfoRepository     * remove AbstractRedisRuntimeModuleInfoRepository     * remove InMemoryRuntimeModuleInfoRepository    4. Refactor RuntimeContainerModuleInfoRepository to use ZooKeeper (rename ContainerMetadata...)     * remove RedisRuntimeContainerModuleInfoRepository     * remove InMemoryRuntimeContainerModuleInfoRepository    5. Remove support for --store     * remove the memory-store.xml and the redis-store.xml     * instead include just one repositories.xml in shared server config     * remove the associated property key and the *Options properties    6. Remove the events and listeners that were being used",10
"Let modules define a default value for --inputType option
If a module e.g. always expects the payload of the message to be of a certain java type if would be good for documentation and convenience reasons in order to specify a default value for the --inputType option.     documentation = output for module info  convenience = we could e.g. support to always accept a Json payload (or automatic message payload conversion once it is extensible)    currently, adding  options.inputType.default  to the module's property file has no effect    I've also tried to ""redefine"" it using  options.inputType.description  This leads to the following exception:    Command failed org.springframework.xd.rest.client.impl.SpringXDException: Module option named 'outputType' is present in several delegates: [org.springframework.xd.module.options.SimpleModuleOptionsMetadata@3c1d635a, FlattenedCompositeModuleOptionsMetadata  [outputType] => PojoModuleOptionsMetadata backed by class org.springframework.xd.dirt.plugins.stream.ModuleTypeConversionPluginMetadataResolver$OutputOptionsMetadata, defining options [[ModuleOption [name=outputType, type=class org.springframework.util.MimeType, defaultValue=null, description=how this module should emit messages it produces]]]  [inputType] => PojoModuleOptionsMetadata backed by class org.springframework.xd.dirt.plugins.stream.ModuleTypeConversionPluginMetadataResolver$InputOptionsMetadata, defining options [[ModuleOption [name=inputType, type=class org.springframework.util.MimeType, defaultValue=null, description=how this module should interpret messages it consumes]]]]",4
"ZooKeeper runtime cleanup and refactoring
nan",40
"Refactor StreamParser to return a StreamDefinition
{code}  StreamDefinition sd = streamParser.parse(name, dslText);  {code}    We should also consider explicit methods such as parseStream (so that parseJob and parseComposedModule are at least separate methods, if not separate parser classes that share the common parser support class that is the core of today's parser). The parsing for ""completion providers"" should probably be spun off to its own class as well. In the end, there should be no need for a ParsingContext enum but rather, more explicitly named methods and dedicated classes if that seems like the right approach.    the StreamDefinition should be composed of ""ModuleDescriptors"" (that name is not set in stone) and other Stream-level metadata like source/sink channels    consider merging some of StreamFactory code there, and the rest into StreamDeployer    merge ModuleDescriptor and ModuleDeploymentRequest as part of this effort (again, a new name could be considered, but ModuleDescriptor should take precedence over ModuleDeploymentRequest), and note in the process that ModuleDescriptor was originally designed to be immutable (taking constructor args), but as we migrated the prototype code into XD itself, this was violated. We may want to consider a builder approach, and we likely want to avoid the need for a ModuleDefinition within the ModuleDescriptor.",8
"Improve Exception handling for ZooKeeper data access
Currently we have many catch(Exception) blocks that simply wrap and rethrow RuntimeExceptions. We should create at least a top-level RuntimeException of our own, within the XD Exception hierarchy, and possibly a hierarchy of RuntimeExceptions extending from that, and mapping to the various checked Exceptions that can occur in ZooKeeper data access.    Also, we should not be re-wrapping those Exceptions that are already RuntimeExceptions, so we should consider a ZooKeeperExceptionHandler (and although I'm typically hesitant to recommend it, this might be a case where a static util method is the right approach).  ",8
"Update document for the distributed runtime based on RC1 changes
This should be included on the wiki, providing a thorough overview of how the distributed runtime works under-the-hood, including details of the various ZooKeeper nodes and associated watchers, etc. For example, it should describe the role of *any* Admin as a provider of the REST API as well as the specific roles allocated to the single *leader* Admin. It should describe Module recovery after Container failure, as well as some description of various failure scenarios (crashed JVM, network partition, etc) and how the recovery should be expected to occur (e.g. in some cases it will be nearly immediate, and in other cases it will be after a timed out connection). Intentional Container shutdown should be included in that discussion as well. At many points, this doc could link back to items that we also need to add to the main User Guide, such as the description of ContainerMatcher as the strategy for an Admin to determine which Container(s) should deploy a given Module, since that ContainerMatcher is used not only for the initial deployment, but also any redeployment that may be necessary.",6
"Merge Container and ContainerMetadata as well as their ""repositories""
The two classes in question are:  * org.springframework.xd.dirt.cluster.Container  * org.springframework.xd.dirt.container.ContainerMetadata    The former is currently used by the Admin when making decisions about Module deployment. That latter was a replacement for RuntimeContainerInforEntity as we migrated the various Redis/InMemory Repositories to use the data that is now available in ZooKeeper instead.    The ContainerRepository is currently used by the Admin leader, and the ContainerMetadataRepository is used by the REST endpoint that supports the xd-shell's 'runtime containers' command. Perhaps those can also be merged.    In any case, if not addressed by a larger refactoring, the ContainerRepository should probably support an Iterable return rather than an Iterator. Having finders (e.g. for attribute key/values such as ""group""==""foo"") might be convenient for various Module deployment strategies.",4
"Refactor the Module and Container Repositories
All of the following are currently defined in META-INF/spring-xd/internal/repositories.xml (among others, like Stream/StreamDefinition and Job/JobDefinition repos):    {code}  combine some of these (in repositories.xml) and reconsider the use of Repository abstractions everywhere:     <bean id=""containerMetadataRepository"" class=""org.springframework.xd.dirt.container.store.ZooKeeperContainerMetadataRepository""/>     <bean id=""moduleMetadataRepository"" class=""org.springframework.xd.dirt.module.store.ZooKeeperModuleMetadataRepository"" />     <bean id=""moduleDependencyRepository"" class=""org.springframework.xd.dirt.module.store.ZooKeeperModuleDependencyRepository""/>     <bean id=""moduleDefinitionRepository"" class=""org.springframework.xd.dirt.module.store.ZooKeeperModuleDefinitionRepository""/>  {code}    At the very least the Module repositories could be combined, and also we should remove ModuleDefinitionRepositoryUtils that provides static utility methods (since we no longer need that for reuse across multiple repo impls).    Finally, we should reconsider the use of actual Repository interfaces for these, since in most cases there are only one or two methods being called. Thus, it's not necessary to support the full range of CRUD operations for which those Repository interfaces are intended.",8
"DefaultContainerMatcher should make a better attempt at round-robin distribution
Currently the index is used globally but applied to a range of candidates that can differ based on the match criteria per invocation.",2
"Merge Module.Type and ModuleType
Also likely rename, remove, or replace that Module (maybe can be supplanted by ModuleDescriptor when used in the refactored parser).    Also, considering the ""url"" property is not necessary (vestige of the prototype), all we'd be left with here is the Module name and type, which are used to identify a Module uniquely. Therefore this Module could be renamed to ModuleKey or something. It could be used within the StreamDefinition itself (e.g. getDescriptor(moduleKey)).",2
"Remove spring-xd-analytics-ml-pmml project and module xml - to be put in seperate repository
AGPL license issues",2
"Add initial support for DeploymentManifest
The REST API for deploy should accept parameters, which provide manifest key/value pairs (e.g. ?http.instances=5). Ultimately we will want to support passing a named manifest which had been stored previously.    The 'stream deploy' shell command should support passing these as --options.    Initially we should support [modulename].instances and [modulename].group.",5
"StreamListener should watch /xd/deployments/streams
nan",4
"JobListener should watch /xd/deployments/jobs
nan",4
"The Container's DeploymentListener should watch /xd/deployments/modules
Currently it watches /xd/deployments/[containerid], but due to the reuse of that top level node for XD-1483 and XD-1484, we should instead use /xd/deployments/modules/[containerid]",4
"Move resusable analytics repository classes to a new project.
The analytics project has been used as a host for common repository classes because it was easily visible by both -dirt and other stuff (can't remember which)  This should be cleaned and a dedicated project for ""core"", ""utility"", ""re-usable"", ""whatever"" classes should be created  ",5
"eliminate package tangle
see:  https://sonar.springsource.org/drilldown/measures/7173?metric=package_tangle_index&rids%5B%5D=7717",4
"Test scripts on windows that use XD_MODULE_CONFIG_LOCATION/NAME
nan",2
"Create a test case for insulating environment variables in module property lookup
For PR https://github.com/spring-projects/spring-xd/pull/682    see if one can have a test case such that a test module would have a 'PATH' property that overlaps with the environment variable.  It should never resolve to the real unix/windows path.",2
"Add documentation for new module property configuration support
the algorithm and approach in     https://docs.google.com/a/gopivotal.com/document/d/12Cboa7nyVVKVxDIsHLJ-68m5f78ayXn14EJLrclJYVg/edit#    needs to be added to the section on application configuration",3
"SXD's gemfire-server wrapper script can't handle absolute paths w/o extra slash
Absolute paths fail: gemfire-server /Users/dbeauregard/Software/spring-xd/spring-xd-1.0.0.M5/gemfire/config/my-demo.xml  (This failse, see error below)    You have to add an extra forward slash at the beginning (//Users) to get it to work: gemfire-server //Users/dbeauregard/Software/spring-xd/spring-xd-1.0.0.M5/gemfire/config/my-demo.xml (This works)    ---------------- The log and error ----------------------    dbeauregard-mbp:~ dbeauregard$ gemfire-server /Users/dbeauregard/Software/spring-xd/spring-xd-1.0.0.M5/gemfire/config/my-demo.xml  09:39:33,772  INFO main gemfire.CacheServer:50 - Starting Cache Server  09:39:33,884  INFO main support.FileSystemXmlApplicationContext:513 - Refreshing org.springframework.context.support.FileSystemXmlApplicationContext@2ba119b3: startup date [Fri Apr 04 09:39:33 MDT 2014]; root of context hierarchy  09:39:33,949  INFO main xml.XmlBeanDefinitionReader:316 - Loading XML bean definitions from file [/Users/dbeauregard/Users/dbeauregard/Software/spring-xd/spring-xd-1.0.0.M5/gemfire/config/my-demo.xml]  Exception in thread ""main"" org.springframework.beans.factory.BeanDefinitionStoreException: IOException parsing XML document from file [/Users/dbeauregard/Users/dbeauregard/Software/spring-xd/spring-xd-1.0.0.M5/gemfire/config/my-demo.xml]; nested exception is java.io.FileNotFoundException: Users/dbeauregard/Software/spring-xd/spring-xd-1.0.0.M5/gemfire/config/my-demo.xml (No such file or directory)    org.springframework.beans.factory.xml.XmlBeanDefinitionReader.loadBeanDefinitions(XmlBeanDefinitionReader.java:343)    org.springframework.beans.factory.xml.XmlBeanDefinitionReader.loadBeanDefinitions(XmlBeanDefinitionReader.java:303)    org.springframework.beans.factory.support.AbstractBeanDefinitionReader.loadBeanDefinitions(AbstractBeanDefinitionReader.java:180)    org.springframework.beans.factory.support.AbstractBeanDefinitionReader.loadBeanDefinitions(AbstractBeanDefinitionReader.java:216)    org.springframework.beans.factory.support.AbstractBeanDefinitionReader.loadBeanDefinitions(AbstractBeanDefinitionReader.java:187)    org.springframework.beans.factory.support.AbstractBeanDefinitionReader.loadBeanDefinitions(AbstractBeanDefinitionReader.java:251)    org.springframework.context.support.AbstractXmlApplicationContext.loadBeanDefinitions(AbstractXmlApplicationContext.java:127)    org.springframework.context.support.AbstractXmlApplicationContext.loadBeanDefinitions(AbstractXmlApplicationContext.java:93)    org.springframework.context.support.AbstractRefreshableApplicationContext.refreshBeanFactory(AbstractRefreshableApplicationContext.java:129)    org.springframework.context.support.AbstractApplicationContext.obtainFreshBeanFactory(AbstractApplicationContext.java:540)    org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:454)    org.springframework.context.support.FileSystemXmlApplicationContext.<init>(FileSystemXmlApplicationContext.java:140)    org.springframework.context.support.FileSystemXmlApplicationContext.<init>(FileSystemXmlApplicationContext.java:84)    org.springframework.xd.gemfire.CacheServer.main(CacheServer.java:52)  Caused by: java.io.FileNotFoundException: Users/dbeauregard/Software/spring-xd/spring-xd-1.0.0.M5/gemfire/config/my-demo.xml (No such file or directory)    java.io.FileInputStream.open(Native Method)    java.io.FileInputStream.<init>(FileInputStream.java:146)    org.springframework.core.io.FileSystemResource.getInputStream(FileSystemResource.java:114)    org.springframework.beans.factory.xml.XmlBeanDefinitionReader.loadBeanDefinitions(XmlBeanDefinitionReader.java:329)  	... 13 more",1
"Allow users to set attribute values on a container
Allow users to configure arbitrary key value pairs for a container instance that may be referenced in deployment descriptors to target specific container instances. ",2
"Support groups container attribute
A container instance may be designated as belonging to a group. The end user may define this attribute using yaml config as xd.container.groups=<comma delimited string> or an environment variable or --groups command line argument. ",2
"xd-shell tab completion missing for http post/get
xd-shell tab completion missing for 'http post' and 'http get' cli commands.  Typing ""xd:>http post"" <tab> <tab> gives no suggestions event though --file or --data are required.  ",1
"OS commands no longer supports whitespace/arguments in M6
OS commands, i.e., ""!"" doesn't support arguments in M6; it did in M5.      The following gives an error:  xd:>! ls /  You cannot specify option '' more than once in a single command    No arguments or whitespace works:  xd:>! ls  command is:ls  spring-shell.log  xd-shell  xd-shell.bat",1
"xd:>runtime modules gives error from CLI
xd:>runtime modules  Command failed org.springframework.xd.rest.client.impl.SpringXDException: java.lang.RuntimeException: org.apache.zookeeper.KeeperException$NoNodeException: KeeperErrorCode = NoNode for /xd/deployments/modules/4dc55d87-125b-4e4a-a76e-82bb6980820d/TickTock.sink.log-1/metadata    This is on OSX running in distributed mode with --transport rabbit --hadoopDistro hadoop22, redis 2.8.8, rabbit 3.2.3, hadoop 2.2.0, and zookeeper 3.4.5.",1
